cbsd_id,cbsd_alias,owner_id,fcc_id,cbsd_serialnumber,cbsd_category,cbsd_status,registration_id,pal_count,gaa_count,unknown_count,longitude,latitude,state_name,county_name,height,height_type,antenna_gain,antenna_azimuth,sfg,srg,grants,org_id,org_name,sub_org_id_0,sub_org_name_0,sub_org_id_1,sub_org_name_1,sub_org_id_2,sub_org_name_2,sub_org_id_3,sub_org_name_3
2AG32MBS3100196N1202000240198TP0032,,LSH3KL,2AG32MBS3100196N,1202000240198TP0032,B,REGISTERED,,,,,-122.139999,37.457092,CA,San Mateo County,12,AGL,19,158,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32MBS3100196N120200024020CPY0002,,LSH3KL,2AG32MBS3100196N,120200024020CPY0002,B,AUTHORIZED,GOOG-001773,0,2,0,-122.417919,37.761806,CA,San Francisco County,17,AGL,17,90,4a5dd397233075ee,4a5dd397233075ee,"[{""active"": true, ""grantId"": ""39404933881352984321684516627"", ""maxEirp"": 20, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-20T06:45:09"", ""grantedTimestamp"": ""2023-05-19T17:17:07""}, {""active"": true, ""grantId"": ""155450074653571624231684516627"", ""maxEirp"": 20, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-20T06:45:08"", ""grantedTimestamp"": ""2023-05-19T17:17:07""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32MBS3100196N120200024020CPY0130,,LSH3KL,2AG32MBS3100196N,120200024020CPY0130,B,AUTHORIZED,GOOG-001773,0,2,0,-118.297712,34.068656,CA,Los Angeles County,22,AGL,17,90,5a4b144bc9d36bc6,5a4b144bc9d36bc6,"[{""active"": true, ""grantId"": ""167344515914476018981695199663"", ""maxEirp"": 20, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T07:15:25"", ""grantedTimestamp"": ""2023-09-20T08:47:43""}, {""active"": true, ""grantId"": ""121318158173224976721695199663"", ""maxEirp"": 20, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T07:15:25"", ""grantedTimestamp"": ""2023-09-20T08:47:43""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32MBS3100196N12020002402118Y0208,,LSH3KL,2AG32MBS3100196N,12020002402118Y0208,B,AUTHORIZED,,0,3,0,-122.417923,37.761806,CA,San Francisco County,20,AGL,17,90,,,"[{""active"": true, ""grantId"": ""87085290493991768791684362657"", ""maxEirp"": 37, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T12:01:49"", ""grantedTimestamp"": ""2023-05-17T22:30:57""}, {""active"": true, ""grantId"": ""46639813712367727711684362657"", ""maxEirp"": 37, ""channelIds"": [5], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T12:01:48"", ""grantedTimestamp"": ""2023-05-17T22:30:57""}, {""active"": true, ""grantId"": ""122865922105414253801684362657"", ""maxEirp"": 37, ""channelIds"": [2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T12:04:35"", ""grantedTimestamp"": ""2023-05-17T22:30:57""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32MBS3100196N12020002402118Y0297,,LSH3KL,2AG32MBS3100196N,12020002402118Y0297,B,AUTHORIZED,GOOG-001773,0,2,0,-122.417923,37.761806,CA,San Francisco County,20,AGL,17,315,4a5dd397233075ee,4a5dd397233075ee,"[{""active"": true, ""grantId"": ""7651451354821118991686217406"", ""maxEirp"": 36, ""channelIds"": [5, 6], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-19T00:38:15"", ""grantedTimestamp"": ""2023-06-08T09:43:26""}, {""active"": true, ""grantId"": ""52996946861577057751686217406"", ""maxEirp"": 36, ""channelIds"": [7, 8], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-19T00:38:15"", ""grantedTimestamp"": ""2023-06-08T09:43:26""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32MBS3100196N12020002402118Y0297-2,,LSH3KL,2AG32MBS3100196N,12020002402118Y0297-2,B,AUTHORIZED,GOOG-001773,0,2,0,-122.41819,37.76184,CA,San Francisco County,12,AGL,17,315,4a5dd397233075ee,4a5dd397233075ee,"[{""active"": true, ""grantId"": ""150587180975634935391684881875"", ""maxEirp"": 20, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-17T12:33:33"", ""grantedTimestamp"": ""2023-05-23T22:44:35""}, {""active"": true, ""grantId"": ""4639939438996770071684881875"", ""maxEirp"": 20, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-17T12:39:08"", ""grantedTimestamp"": ""2023-05-23T22:44:35""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32MBS3100196N12020002402118Y0299,,LSH3KL,2AG32MBS3100196N,12020002402118Y0299,B,AUTHORIZED,GOOG-001773,0,2,0,-104.9793,39.760327,CO,Denver County,11,AGL,17,282,565e79d4dc47c662,565e79d4dc47c662,"[{""active"": true, ""grantId"": ""93995370527753984161690503733"", ""maxEirp"": 20, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-19T18:51:21"", ""grantedTimestamp"": ""2023-07-28T00:22:13""}, {""active"": true, ""grantId"": ""129104724821792747671690503733"", ""maxEirp"": 20, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-19T18:51:21"", ""grantedTimestamp"": ""2023-07-28T00:22:13""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32MBS3100196N12020002402129Y0088,,LSH3KL,2AG32MBS3100196N,12020002402129Y0088,B,AUTHORIZED,GOOG-001773,0,2,0,-118.392499,34.089886,CA,Los Angeles County,18,AGL,17,186,5a4b144bc9d36bc6,5a4b144bc9d36bc6,"[{""active"": true, ""grantId"": ""112688747564994333051692191749"", ""maxEirp"": 20, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T09:10:35"", ""grantedTimestamp"": ""2023-08-16T13:15:49""}, {""active"": true, ""grantId"": ""60182309929572093341692191749"", ""maxEirp"": 20, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T09:13:21"", ""grantedTimestamp"": ""2023-08-16T13:15:49""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32MBS3100196N12020002402129Y0142,,LSH3KL,2AG32MBS3100196N,12020002402129Y0142,B,AUTHORIZED,GOOG-001773,0,2,0,-118.392499,34.089886,CA,Los Angeles County,18,AGL,17,98,5a4b144bc9d36bc6,5a4b144bc9d36bc6,"[{""active"": true, ""grantId"": ""117192183789368151421691574495"", ""maxEirp"": 9, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T05:14:36"", ""grantedTimestamp"": ""2023-08-09T09:48:15""}, {""active"": true, ""grantId"": ""129067881088181746541691574495"", ""maxEirp"": 9, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T05:14:36"", ""grantedTimestamp"": ""2023-08-09T09:48:15""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32MBS3100196N12020002402129Y0178,,LSH3KL,2AG32MBS3100196N,12020002402129Y0178,B,AUTHORIZED,GOOG-001773,0,2,0,-118.339376,34.089781,CA,Los Angeles County,18,AGL,17,193,5a4b144bc9d36bc6,5a4b144bc9d36bc6,"[{""active"": true, ""grantId"": ""108930028195944758471695198559"", ""maxEirp"": 20, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T06:58:32"", ""grantedTimestamp"": ""2023-09-20T08:29:19""}, {""active"": true, ""grantId"": ""28715065413781108061695198559"", ""maxEirp"": 20, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T06:58:32"", ""grantedTimestamp"": ""2023-09-20T08:29:19""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32MBS3100196N12020002402129Y0181,,LSH3KL,2AG32MBS3100196N,12020002402129Y0181,B,AUTHORIZED,GOOG-001773,0,3,0,-122.428986,37.758987,CA,San Francisco County,17,AGL,17,90,4a5dd397233075ee,4a5dd397233075ee,"[{""active"": true, ""grantId"": ""153247440145224309971684800218"", ""maxEirp"": 37, ""channelIds"": [9], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-23T13:26:49"", ""grantedTimestamp"": ""2023-05-23T00:03:38""}, {""active"": true, ""grantId"": ""107419774051162779571684800218"", ""maxEirp"": 37, ""channelIds"": [6], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-23T13:26:49"", ""grantedTimestamp"": ""2023-05-23T00:03:38""}, {""active"": true, ""grantId"": ""129998139557557953591684800218"", ""maxEirp"": 37, ""channelIds"": [7, 8], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-23T13:26:49"", ""grantedTimestamp"": ""2023-05-23T00:03:38""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32MBS3100196N1202000240215KY0038,,LSH3KL,2AG32MBS3100196N,1202000240215KY0038,B,AUTHORIZED,GOOG-001773,0,2,0,-118.338866,34.089747,CA,Los Angeles County,18,AGL,17,117,5a4b144bc9d36bc6,5a4b144bc9d36bc6,"[{""active"": true, ""grantId"": ""135299551991046689371695200333"", ""maxEirp"": 20, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T07:26:35"", ""grantedTimestamp"": ""2023-09-20T08:58:53""}, {""active"": true, ""grantId"": ""166075195851582393971695200333"", ""maxEirp"": 20, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T07:26:35"", ""grantedTimestamp"": ""2023-09-20T08:58:53""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32MBS3100196N1202000240215KY0075,,LSH3KL,2AG32MBS3100196N,1202000240215KY0075,B,AUTHORIZED,GOOG-001773,0,2,0,-118.338866,34.089747,CA,Los Angeles County,18,AGL,17,190,5a4b144bc9d36bc6,5a4b144bc9d36bc6,"[{""active"": true, ""grantId"": ""162085918646515926261691574180"", ""maxEirp"": 16, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T05:09:00"", ""grantedTimestamp"": ""2023-08-09T09:43:00""}, {""active"": true, ""grantId"": ""43750961612498565021691574180"", ""maxEirp"": 16, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T05:09:00"", ""grantedTimestamp"": ""2023-08-09T09:43:00""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32MBS3100196N1202000240215KY0087-2,,LSH3KL,2AG32MBS3100196N,1202000240215KY0087-2,B,REGISTERED,GOOG-001773,,,,-118.297712,34.068656,CA,Los Angeles County,22,AGL,17,354,5a4b144bc9d36bc6,5a4b144bc9d36bc6,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32MBS3100196N1202000240215KY0151,,LSH3KL,2AG32MBS3100196N,1202000240215KY0151,B,AUTHORIZED,GOOG-001773,0,2,0,-122.417919,37.761806,CA,San Francisco County,17,AGL,17,90,4a5dd397233075ee,4a5dd397233075ee,"[{""active"": true, ""grantId"": ""116954682601860580501684520546"", ""maxEirp"": 20, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-20T07:44:14"", ""grantedTimestamp"": ""2023-05-19T18:22:26""}, {""active"": true, ""grantId"": ""19459724405934182111684520546"", ""maxEirp"": 20, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-20T07:44:14"", ""grantedTimestamp"": ""2023-05-19T18:22:26""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32MBS3100196N1202000240215KY0268,,LSH3KL,2AG32MBS3100196N,1202000240215KY0268,B,AUTHORIZED,GOOG-001773,0,2,0,-118.339376,34.089781,CA,Los Angeles County,18,AGL,17,247,5a4b144bc9d36bc6,5a4b144bc9d36bc6,"[{""active"": true, ""grantId"": ""66838025363472305961686673433"", ""maxEirp"": 20, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-17T07:46:56"", ""grantedTimestamp"": ""2023-06-13T16:23:53""}, {""active"": true, ""grantId"": ""20789852240759619071686673433"", ""maxEirp"": 20, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-17T07:46:56"", ""grantedTimestamp"": ""2023-06-13T16:23:53""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32MBS3100196N1202000240217GY0117,,LSH3KL,2AG32MBS3100196N,1202000240217GY0117,B,AUTHORIZED,GOOG-001773,0,2,0,-122.417919,37.761806,CA,San Francisco County,17,AGL,17,90,4a5dd397233075ee,4a5dd397233075ee,"[{""active"": true, ""grantId"": ""52870036678051670111684521113"", ""maxEirp"": 20, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-20T07:52:35"", ""grantedTimestamp"": ""2023-05-19T18:31:53""}, {""active"": true, ""grantId"": ""9332184646425320781684521113"", ""maxEirp"": 20, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-20T07:55:22"", ""grantedTimestamp"": ""2023-05-19T18:31:53""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0025,,LSH3KL,2AG32PBS31010,1202000291217RB0025,A,AUTHORIZED,GOOG-001773,0,2,0,-77.006448,38.731962,MD,Prince George's County,1,AGL,3,0,6344ce7307399e13,6344ce7307399e13,"[{""active"": true, ""grantId"": ""167920268814623157541689877735"", ""maxEirp"": 18, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-19T12:23:28"", ""grantedTimestamp"": ""2023-07-20T18:28:55""}, {""active"": true, ""grantId"": ""13052983389835346661689877735"", ""maxEirp"": 18, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-19T12:23:29"", ""grantedTimestamp"": ""2023-07-20T18:28:55""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0046,,LSH3KL,2AG32PBS31010,1202000291217RB0046,A,REGISTERED,GOOG-001773,,,,-122.42535,37.797548,CA,San Francisco County,39,AGL,3,0,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0176,,LSH3KL,2AG32PBS31010,1202000291217RB0176,A,AUTHORIZED,GOOG-001773,0,2,0,-77.006448,38.731962,MD,Prince George's County,7,AGL,3,0,6344ce7307399e13,6344ce7307399e13,"[{""active"": true, ""grantId"": ""141344746865955556541687895772"", ""maxEirp"": 14, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-17T12:13:48"", ""grantedTimestamp"": ""2023-06-27T19:56:12""}, {""active"": true, ""grantId"": ""96929262028269581111687895772"", ""maxEirp"": 14, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-17T12:22:15"", ""grantedTimestamp"": ""2023-06-27T19:56:12""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0186,,LSH3KL,2AG32PBS31010,1202000291217RB0186,A,REGISTERED,GOOG-001773,,,,-122.29691,37.54847,CA,San Mateo County,1,AGL,3,0,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0270,,LSH3KL,2AG32PBS31010,1202000291217RB0270,A,AUTHORIZED,GOOG-001773,0,2,0,-95.3582,29.75785,TX,Harris County,1,AGL,3,0,aae23a181be4c0f6,aae23a181be4c0f6,"[{""active"": true, ""grantId"": ""9873043142949535501690477167"", ""maxEirp"": 14, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-19T11:24:33"", ""grantedTimestamp"": ""2023-07-27T16:59:27""}, {""active"": true, ""grantId"": ""34434781083653598281690477167"", ""maxEirp"": 14, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-19T11:24:32"", ""grantedTimestamp"": ""2023-07-27T16:59:27""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0290,,LSH3KL,2AG32PBS31010,1202000291217RB0290,A,AUTHORIZED,GOOG-001773,0,2,0,-118.15521,33.97106,CA,Los Angeles County,1,AGL,3,0,5a4b144bc9d36bc6,5a4b144bc9d36bc6,"[{""active"": true, ""grantId"": ""16562388008513867871687458965"", ""maxEirp"": 18, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-19T10:31:08"", ""grantedTimestamp"": ""2023-06-22T18:36:05""}, {""active"": true, ""grantId"": ""57719523067376565551687458965"", ""maxEirp"": 18, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-19T10:31:08"", ""grantedTimestamp"": ""2023-06-22T18:36:05""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0306,,LSH3KL,2AG32PBS31010,1202000291217RB0306,A,REGISTERED,GOOG-001773,,,,-118.445657,34.168187,CA,Los Angeles County,1,AGL,3,0,5a4b144bc9d36bc6,5a4b144bc9d36bc6,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0320,,LSH3KL,2AG32PBS31010,1202000291217RB0320,A,AUTHORIZED,GOOG-001773,0,2,0,-122.012969,37.397009,CA,Santa Clara County,1,AGL,3,0,4a5dd397233075ee,4a5dd397233075ee,"[{""active"": true, ""grantId"": ""78591064045608968381685168101"", ""maxEirp"": 14, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-20T20:06:40"", ""grantedTimestamp"": ""2023-05-27T06:15:01""}, {""active"": true, ""grantId"": ""132513980131864002721685168101"", ""maxEirp"": 14, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-20T20:06:40"", ""grantedTimestamp"": ""2023-05-27T06:15:01""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0346,,LSH3KL,2AG32PBS31010,1202000291217RB0346,A,REGISTERED,GOOG-001773,,,,-122.29691,37.54847,CA,San Mateo County,1,AGL,3,0,4a5dd397233075ee,4a5dd397233075ee,,LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0386,,LSH3KL,2AG32PBS31010,1202000291217RB0386,A,AUTHORIZED,GOOG-001773,0,2,0,-95.3581,29.7582,TX,Harris County,1,AGL,3,0,aae23a181be4c0f6,aae23a181be4c0f6,"[{""active"": true, ""grantId"": ""160221910197086115461689877856"", ""maxEirp"": 14, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-19T12:23:28"", ""grantedTimestamp"": ""2023-07-20T18:30:56""}, {""active"": true, ""grantId"": ""103551215607160276721689877856"", ""maxEirp"": 14, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-19T12:23:28"", ""grantedTimestamp"": ""2023-07-20T18:30:56""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0447,,LSH3KL,2AG32PBS31010,1202000291217RB0447,A,AUTHORIZED,GOOG-001773,0,4,0,-117.775475,34.046081,CA,Los Angeles County,1,AGL,3,0,5a4b144bc9d36bc6,5a4b144bc9d36bc6,"[{""active"": true, ""grantId"": ""67891909785071547351697472410"", ""maxEirp"": 18, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-23T16:06:50"", ""grantedTimestamp"": ""2023-10-16T16:06:50""}, {""active"": true, ""grantId"": ""20906687968100436601686127691"", ""maxEirp"": 18, ""channelIds"": [7, 8], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-17T23:39:56"", ""grantedTimestamp"": ""2023-06-07T08:48:11""}, {""active"": true, ""grantId"": ""70660868952754992491697472410"", ""maxEirp"": 18, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-23T16:06:50"", ""grantedTimestamp"": ""2023-10-16T16:06:50""}, {""active"": true, ""grantId"": ""136274063922106186291686127691"", ""maxEirp"": 18, ""channelIds"": [5, 6], ""channelType"": ""GAA"", ""operationState"": ""SUSPENDED"", ""grantExpireTime"": ""2023-10-17T23:39:56"", ""grantedTimestamp"": ""2023-06-07T08:48:11""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0529,,LSH3KL,2AG32PBS31010,1202000291217RB0529,A,AUTHORIZED,GOOG-001773,0,2,0,-95.6722,29.9228,TX,Harris County,1,AGL,3,0,aae23a181be4c0f6,aae23a181be4c0f6,"[{""active"": true, ""grantId"": ""95119953278779097941689879500"", ""maxEirp"": 14, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-19T12:54:28"", ""grantedTimestamp"": ""2023-07-20T18:58:20""}, {""active"": true, ""grantId"": ""76944910681658387421689879500"", ""maxEirp"": 14, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-19T12:54:28"", ""grantedTimestamp"": ""2023-07-20T18:58:20""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0554,,LSH3KL,2AG32PBS31010,1202000291217RB0554,A,AUTHORIZED,GOOG-001773,0,2,0,-118.267903,34.05373,CA,Los Angeles County,9,AGL,3,0,5a4b144bc9d36bc6,5a4b144bc9d36bc6,"[{""active"": true, ""grantId"": ""53168670764941575751695618132"", ""maxEirp"": 18, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T01:21:22"", ""grantedTimestamp"": ""2023-09-25T05:02:12""}, {""active"": true, ""grantId"": ""160813388437873393231695618132"", ""maxEirp"": 18, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T01:21:21"", ""grantedTimestamp"": ""2023-09-25T05:02:12""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0558,,LSH3KL,2AG32PBS31010,1202000291217RB0558,A,AUTHORIZED,GOOG-001773,0,2,0,-122.012969,37.397009,CA,Santa Clara County,1,AGL,3,0,4a5dd397233075ee,4a5dd397233075ee,"[{""active"": true, ""grantId"": ""82914492516185494531685167354"", ""maxEirp"": 18, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-20T19:55:17"", ""grantedTimestamp"": ""2023-05-27T06:02:34""}, {""active"": true, ""grantId"": ""72723699505268048601685167354"", ""maxEirp"": 18, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-20T19:55:17"", ""grantedTimestamp"": ""2023-05-27T06:02:34""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0584,,LSH3KL,2AG32PBS31010,1202000291217RB0584,A,AUTHORIZED,GOOG-001773,0,2,0,-117.639519,34.020596,CA,San Bernardino County,1,AGL,3,0,5a4b144bc9d36bc6,5a4b144bc9d36bc6,"[{""active"": true, ""grantId"": ""34593281190304715621679363182"", ""maxEirp"": 18, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-23T10:37:48"", ""grantedTimestamp"": ""2023-03-21T01:46:22""}, {""active"": true, ""grantId"": ""142867653017892462571679363182"", ""maxEirp"": 18, ""channelIds"": [1, 2], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-23T10:37:48"", ""grantedTimestamp"": ""2023-03-21T01:46:22""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
2AG32PBS310101202000291217RB0616,,LSH3KL,2AG32PBS31010,1202000291217RB0616,A,AUTHORIZED,GOOG-001773,0,2,0,-121.971534,37.311164,CA,Santa Clara County,2,AGL,3,0,4a5dd397233075ee,4a5dd397233075ee,"[{""active"": true, ""grantId"": ""73819085286677361071680149193"", ""maxEirp"": 18, ""channelIds"": [5, 6], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T14:05:33"", ""grantedTimestamp"": ""2023-03-30T04:06:33""}, {""active"": true, ""grantId"": ""179614796653145515261680149193"", ""maxEirp"": 18, ""channelIds"": [3, 4], ""channelType"": ""GAA"", ""operationState"": ""AUTHORIZED"", ""grantExpireTime"": ""2023-10-18T14:05:32"", ""grantedTimestamp"": ""2023-03-30T04:06:33""}]",LSH3KL,XNET Inc,LSH3KL,XNET Inc,,,,,,
